"id";"食譜名稱";"網址";"預覽食材";"詳細食材";"做法";"圖片相對路徑"
"479267";"火腿馬鈴薯煎餅";"https://icook.tw/recipes/479267";"馬鈴薯、雞蛋、火腿、麵粉、安食小品醬鹽、蔥花、番茄醬";"馬鈴薯1顆, 雞蛋1顆, 火腿2片, 麵粉1大匙, 安食小品醬鹽1小撮, 蔥花1小撮, 番茄醬隨意";"▪️馬鈴薯切絲泡水瀝乾後備用
▪️火腿切絲，加入蛋白、麵粉、醬鹽拌勻 / ▪️熱油鍋，放入鍋內煎（留一個洞給蛋黃） / 一面金黃後翻面，加入蛋黃 / ▪️兩面煎至金黃完成，盛盤 / 撒上蔥花，擠上番茄醬🥫，完成✅";"馬鈴薯\479267_火腿馬鈴薯煎餅.jpg"
"473459";"馬鈴薯粉蒸肉 / 簡單家常菜";"https://icook.tw/recipes/473459";"馬鈴薯、豬中里肌肉、蠔油或醬油、五香蒸肉粉、米酒、蒜瓣";"馬鈴薯2顆, 豬中里肌肉500克, 五香蒸肉粉50克, 蠔油或醬油1/2大匙, 米酒1大匙, 蒜瓣4瓣";"●豬肉放冷藏低溫解凍後洗過去髒去腥，用(醃料)抓醃密封放冷藏靜置30分鐘入味。
●五香蒸肉粉品牌沒限定，超市、雜糧行或網路有賣，一包50克粉適合450-500克內的肉量。 / ●粉蒸肉搭配根莖蔬菜一起蒸很適合，家裡摘種馬鈴薯朋友分享2月馬鈴薯收成時節，今天的根莖蔬菜就用他。馬鈴薯用洗菜專用菜瓜布刷洗過外皮再刨皮，切厚2公分厚圓塊，放在能放蒸鍋的盤子上。 / ●粉蒸肉粉倒在盤上，用筷子夾醃過的豬肉一塊塊沾滿蒸肉粉。
(沾粉秘訣:粉分次加，這樣才不會前面的肉排沾太厚，後面的肉排粉不夠) / ●沾裹好粉蒸肉粉的肉排擺在馬鈴薯上。 / ●粉蒸肉認真是零廚藝，沾完粉就蒸熟就搞定。
可以放電鍋蒸外鍋400cc水，喜歡躺平精神的烹調方式，今天在瓦斯爐上蒸(鍋放600cc水)中火設定計時器20分鐘避免忘記，這樣能讓烹煮的蒸氣順蒸抽油煙機蒸熱容易擦拭，煮好也順清理好抽油煙機，挑戰天天煮還能是樣品屋姿態。 / ●20分鐘計時器響，目視馬鈴薯熟成狀況，再補400CC水，再次設定計時器20分鐘。 / ●又20分鐘計時器響了，先熄火再打開鍋蓋，掀蓋時小心讓水蒸氣沿鍋蓋流到鍋底再打開蓋不要讓蒸氣滴在粉蒸肉上影響口感滋味，袋上隔熱手套再端，才不會被燙到。 / 躺平烹調讓人愉快，粉蒸肉用好吃的豬肉排，鬆軟的馬鈴薯搭上粉蒸肉滋味好好味。 / 各種部位搭配不同根莖蔬菜的粉蒸肉https://tinyurl.com/4nbtzhvt";"馬鈴薯\473459_馬鈴薯粉蒸肉___簡單家常菜.jpg"
"472384";"馬鈴薯蛋沙拉";"https://icook.tw/recipes/472384";"馬鈴薯、紅蘿蔔、小黃瓜、蛋、美乃滋、鹽";"馬鈴薯2顆, 紅蘿蔔0.5根, 小黃瓜1根, 蛋4顆, 美乃滋100克, 鹽1小匙";"紅蘿蔔削皮（我最後只用一半），馬鈴薯和蛋洗乾淨放到電鍋蒸（外鍋一杯水） / 蒸熟的馬鈴薯比較好削皮，削皮後切丁，再蒸一次（確保夠軟）。
水煮蛋，紅蘿蔔切丁。 / 等待時間小黃瓜切丁，灑上一匙鹽醃漬一小時逼出水分（這樣會比較脆） / 馬鈴薯壓成泥，去除小黃瓜多餘的水。食材放入冷藏，要吃時再拿出來加入美乃滋攪拌均勻～（個人想要提味，所以有再加一點胡椒鹽） / 超簡單的馬鈴薯沙拉就完成啦～";"馬鈴薯\472384_馬鈴薯蛋沙拉.jpg"
"478673";"醋溜馬鈴薯";"https://icook.tw/recipes/478673";"馬鈴薯、油、蒜末、辣椒末、米酒、白醋、鹽、蠔油、胡椒粉";"馬鈴薯2顆, 油1大匙, 蒜末8瓣, 辣椒末1根, 米酒1大匙, 白醋1大匙, 鹽1/2鹽匙, 蠔油1小匙, 胡椒粉適量";"馬鈴薯洗淨去皮後刨絲 / 再用水沖洗三次將表面澱粉洗掉 / 取鍋熱水川燙馬鈴薯30秒撈起瀝乾 / 起另鍋下油轉大火將蒜末、辣椒末炒香 / 馬上放馬鈴薯絲及調味料快速拌炒1分鐘即可起鍋";"馬鈴薯\478673_醋溜馬鈴薯.jpg"
"478890";"和風馬鈴薯燉肉";"https://icook.tw/recipes/478890";"洋蔥切絲、蘿蔔切塊、酒、馬鈴薯切塊、味霖、好市多牛肉片、醬油、好菇道雪白菇、胡椒鹽、蒟蒻絲、水、油菜";"洋蔥切絲0.5, 蘿蔔切塊0.5, 馬鈴薯切塊1, 好市多牛肉片450克, 好菇道雪白菇1, 蒟蒻絲1, 油菜3, 酒1小匙, 味霖2大匙, 醬油3大匙, 胡椒鹽1茶匙, 水150毫升";"用鑄鐵鍋，洋蔥半熟後依序下料，中火翻攪材料後關上蓋子，小火燜煮10分鐘左右關火
半小時後吃很入味";"馬鈴薯\478890_和風馬鈴薯燉肉.jpg"
"472160";"起司蝦球焗馬玲薯泥";"https://icook.tw/recipes/472160";"馬鈴薯、鮮奶、「烹大師」昆布風味、優質橄欖油、黑胡椒粉、鮮蝦、米酒、鹽、蒜頭、太白粉或玉米粉、馬薩瑞拉起司、玉米筍、巴西里葉或蔥花";"馬鈴薯500克, 鮮奶180克, 優質橄欖油10克, 鮮蝦250克, 蒜頭3瓣, 馬薩瑞拉起司80克, 玉米筍3根, 巴西里葉或蔥花少許, 「烹大師」昆布風味0.5小匙, 黑胡椒粉少許, 米酒2小匙, 太白粉或玉米粉2小匙, 「烹大師」昆布風味1小匙, 鹽5克";"鮮蝦去頭去殼剖背去泥腸，洗凈後擦乾，馬鈴薯去皮洗凈，巴西里葉用可飲用水洗凈瀝乾（巴西里葉可用蔥花替代）； / 去皮馬鈴薯切小丁，蒸30分鐘；蒜頭拍扁切蒜末、小玉米筍切圓型厚片；巴西里葉切碎備用； / 蝦仁用醃料抓勻，這裡不需放鹽，只需要半小匙的「烹大師」昆布風味做調味； / 把醃料和蝦全部抓勻即可； / 鍋熱放橄欖油，下蒜末，放入鮮蝦煎上色後翻面續煎炒開，關火備用； / 取出蒸好的馬鈴薯泥； / 烤箱預熱到200度；馬鈴薯蒸透後，趁熱倒入大鍋中，加入優質橄欖油、鹽、「烹大師」昆布風味、1半的牛奶， / 趁熱壓成泥； / 接著再放入另一半的牛奶，繼續壓拌成更細軟的馬鈴薯泥； / 將馬鈴薯鋪進烤模中，擺上蒜味蝦球， / 撒上馬薩瑞拉起司，擺上玉米筍塊， / 入烤箱烤10分鐘，轉上火再烤5分鐘即可； / 烤到起司融化上色； / 出烤箱後，撒上巴西里葉末或蔥花，可搭配煎烤過的歐式麵包享用。";"馬鈴薯\472160_起司蝦球焗馬玲薯泥.jpg"
"479737";"馬鈴薯炒金針菇";"https://icook.tw/recipes/479737";"馬鈴薯、金針菇、蔥、安食小品黑豆醬油、白胡椒粉、香油";"馬鈴薯1顆, 金針菇1包, 蔥1小段, 安食小品黑豆醬油1大匙, 白胡椒粉隨意, 香油1小匙";"▪️馬鈴薯削皮切細條，泡水去除澱粉後瀝乾
▪️金針菇去根後剝散、蒜頭切末，青蔥切段備用
▪️熱鍋加油，放入蒜末爆香，放入馬鈴薯絲，中火翻炒，炒到微透明但還保有脆度
▪️放入金針菇繼續翻炒約2~3分鐘，直到金針菇出水變軟
▪️加入黑豆醬油、白胡椒粉調味
▪️起鍋前可滴幾滴香油提香，拌入蔥段，完成✅";"馬鈴薯\479737_馬鈴薯炒金針菇.jpg"
"477263";"馬鈴薯蛋沙拉";"https://icook.tw/recipes/477263";"水煮蛋、馬鈴薯丁、紅蘿蔔丁、(冷凍)玉米粒(選用)、小黄瓜丁、火腿丁/熱狗丁、塩、日式/蛋 美乃滋、黑胡椒粉";"水煮蛋3粒, 馬鈴薯丁2碗, 紅蘿蔔丁1碗, (冷凍)玉米粒(選用)半碗, 小黄瓜丁1碗, 火腿丁/熱狗丁1碗, 塩1匙, 適量, 日式/蛋 美乃滋150-200克, 黑胡椒粉1/4小匙";"準備食材。

水煮蛋https://icook.tw/recipes/405112※呃~我吃完沙拉才發現少一味~火腿/熱狗。😕 / 1.馬鈴薯、紅蘿蔔洗淨、削皮、切丁(1x1x1 cm)
2.小黃瓜洗淨、去蒂，每根開成8條(扇形)，再切丁 (0.5x0.5 cm)
3.冷凍玉米粒沖泡水2-3次去霜，瀝乾。
4.火腿或熱狗腸 切丁(0.5 x 0.5 x 0.5 cm)

※缺圖，我...忘了要處理玉米粒、火腿丁了~ 😓 / 1.馬鈴薯、紅蘿蔔和冷水一起上鍋，中大火煮滾，放入玉米粒和火腿丁再煮3分鐘。
2.壓一顆馬鈴薯，試看看是否煮透？！(容易壓散。)
3.瀝乾熱水、反覆沖2-3次冷水、瀝乾，冷卻。
4.最後再用冷開水(或濾水) 沖洗再瀝乾。 / 1.小黃瓜加塩，翻拌均勻，放一旁15分鐘出水。
2.把小黃瓜水擠乾，再放到馬鈴薯鍋內。

※小黃瓜水份很多，一定要擠乾，成品才不會生太多水，縮短食用天數。
※小黄瓜用塩醃過、出水後，口感更脆。 / 1.利用乾淨的(蒜頭)網袋，將水煮蛋擠碎。
2.放入美奶滋，用乾的矽膠鏟拌勻。
3.撒入黑胡椒粉，拌勻。
4.試味道，適量加塩拌勻。

完成。

※蛋白用網袋擠，會比較快又碎，若喜歡大顆粒的口感，可用刀切。
※有些市售美奶滋很酸，買的時候要找""日式"" 或 ""蛋美奶滋""。";"馬鈴薯\477263_馬鈴薯蛋沙拉.jpg"
"474142";"馬鈴薯玉米濃湯";"https://icook.tw/recipes/474142";"玉米粒、玉米醬、馬鈴薯、紅蘿蔔、火腿、雞蛋、牛奶、洋蔥、蔥、奶油、鹽";"玉米粒1罐, 玉米醬1罐, 馬鈴薯1顆, 紅蘿蔔1小條, 火腿3片, 雞蛋2顆, 牛奶2碗, 洋蔥0.5顆, 蔥1支, 奶油1小塊, 鹽適量";"將洋蔥、馬鈴薯、紅蘿蔔及火腿切丁；
用奶油炒洋蔥至透明狀 / 繼續加入紅蘿蔔丁、馬鈴薯丁拌炒；
盛起1/4的炒過的洋蔥、紅蘿蔔、馬鈴薯丁，連同半罐玉米醬將這些食材加牛奶用果汁機打勻成白奶湯狀，備用 / 湯鍋繼續放入玉米醬、玉米粒以及半鍋開水，小火煮滾，再加入已經用果汁機打碎的濃湯，最後放入火腿丁，加鹽巴及胡椒調味 / 蛋液趁煮滾時順時針倒入，倒入蛋液後就不要大滾，嚐味道適量加入鹽巴及胡椒即可。";"馬鈴薯\474142_馬鈴薯玉米濃湯.jpg"
"478476";"馬鈴薯燉肉(燜燒鍋版)";"https://icook.tw/recipes/478476";"豬五花燒肉片、馬鈴薯（去皮切塊）、醬油、紅蘿蔔（去皮切塊）、味醂、洋蔥（切塊）、清酒、青蔥（切成蔥花）、砂糖、煮蔬菜的水";"豬五花燒肉片200g, 馬鈴薯（去皮切塊）2個, 紅蘿蔔（去皮切塊）1/2個, 洋蔥（切塊）1/2個, 青蔥（切成蔥花）1支, 煮蔬菜的水200c.c., 醬油3大匙, 味醂2大匙, 清酒2大匙, 砂糖1大匙";"將馬鈴薯與紅蘿蔔塊放入燜燒提鍋內鍋中，加水至淹過食材，煮沸後放入外鍋中，靜置燜燒約20分鐘。 / 取平底鍋，乾鍋小火煎至豬五花燒肉片出油，再加入洋蔥一起炒香。 / 取出內鍋，舀出部份蔬菜水，鍋內留下約200c.c.的蔬菜水和燜軟的食材。 / 內鍋中加入作法2的食材和所有調味料，拌勻煮沸，再將內鍋移至燜燒外鍋，靜置燜燒約20分鐘，即完成。 / 上桌前，盛盤再撒上蔥花即可。";"馬鈴薯\478476_馬鈴薯燉肉(燜燒鍋版).jpg"
"475438";"薯仔炆雞翼";"https://icook.tw/recipes/475438";"雞中翼、薯仔、鹽、洋蔥、糖、冬菇、胡椒粉、薑片、生抽、生粉、蠔油、紹酒";"雞中翼10隻, 薯仔4個, 洋蔥半個, 冬菇小量, 薑片幾塊, 鹽1/3茶匙, 糖1/2茶匙, 胡椒粉小量, 生抽1茶匙, 生粉1茶匙, 蠔油1湯匙, 紹酒1湯匙, 薑片小量";"雞翼解凍，先醃30分鐘 / 雞翼煎至兩面金黃，拿起備用 / 炒香冬菇薑片 / 加洋蔥炒軟身 / 加薯仔 / 加紹酒 / 加水蓋個材料 / 調味：
鹽：1/3茶匙
糖：1/2茶匙
生抽：1湯匙
蠔油：1湯匙 / 冚蓋炆5分鐘 / 加雞翼炆5分鐘 / 加老抽：1茶匙";"馬鈴薯\475438_薯仔炆雞翼.jpg"
"478857";"番茄馬鈴薯燴蛋";"https://icook.tw/recipes/478857";"番茄、馬鈴薯、蛋、蔥、水、番茄醬、醬油、鹽、胡椒粉、糖";"番茄2顆, 馬鈴薯1顆, 蔥1根, 醬油1大匙, 水小半杯, 蛋2顆, 水半顆蛋殼, 鹽0.5小匙, 胡椒粉適量, 番茄醬2大匙, 醬油1大匙, 糖2小匙, 水1大匙";"番茄去皮對切去蒂頭再切成大塊，馬鈴薯去皮切成小塊，切完過水一下，打兩顆蛋加水、調料拌勻 / 熱鍋熱油下蛋液，邊緣凝固後由外而內推成散蛋。原鍋補油下蔥白爆香，下馬鈴薯加一匙醬油燒一下 / 接著下番茄、小半杯水，蓋上蓋子悶軟，加入靈魂醬汁，煮滾收汁後加入散蛋均勻拌炒，最後下蔥花就完成了！";"馬鈴薯\478857_番茄馬鈴薯燴蛋.jpg"
"476231";"番茄馬鈴薯燉雞";"https://icook.tw/recipes/476231";"馬鈴薯、蕃茄、蒜頭、雞柳條、雞蛋";"馬鈴薯1顆, 蕃茄1顆, 蒜頭5瓣, 雞柳條150克, 雞蛋1顆";"1. 熱鍋下油，爆香蒜片，加入雞肉炒至半熟，先撈起備用。
2. 放入番茄炒至出沙，再加入馬鈴薯拌炒均勻。
3. 倒入半杯水，加蓋悶煮約5分鐘，讓番茄釋出濃郁色澤與湯汁。
4. 加回雞肉，醬油、油膏、烏醋與鹽巴調味，繼續燜煮直到馬鈴薯鬆軟。
5. 淋上蛋液，悶煮1分鐘讓蛋液微凝，最後稍微收汁即可起鍋。";"馬鈴薯\476231_番茄馬鈴薯燉雞.jpg"
"476838";"馬鈴薯火腿蛋沙拉";"https://icook.tw/recipes/476838";"馬鈴薯 切丁、小黃瓜 切丁、水煮蛋 切丁、沙拉醬、火腿片 切丁、紅蘿蔔 切丁、鹽巴、黑胡椒粉";"馬鈴薯 切丁500克, 小黃瓜 切丁2, 水煮蛋 切丁3, 沙拉醬100克, 火腿片 切丁8, 紅蘿蔔 切丁0.5條, 鹽巴0.5, 黑胡椒粉0.5";"馬鈴薯/紅蘿蔔切丁 蒸熟小黃瓜切薄片 少許鹽殺青（瀝乾）
火腿丁 過熱水 瀝乾 / 喜歡馬鈴薯泥，就蒸爛一點 / 加入切丁的水煮蛋 / 加入切丁的火腿片 / 加入鹽巴殺青，瀝乾的黃瓜片
加入黑胡椒粗粒 / 100克沙拉醬剛剛好";"馬鈴薯\476838_馬鈴薯火腿蛋沙拉.jpg"
"475705";"詹姆士：馬鈴薯燉肉";"https://icook.tw/recipes/475705";"洋蔥、馬鈴薯、肉片、蔥、柴魚醬油";"洋蔥1顆, 馬鈴薯2顆, 肉片10片, 蔥1根, 柴魚醬油100cc";"洋蔥切片 / 切馬鈴薯大塊 / 洋蔥下鍋 炒到微焦 / 肉下鍋 一起拌炒 / 加入馬鈴薯 / 加入100cc鰹魚醬油 / 加入水 淹沒食材 / 蓋上錫箔紙 燜煮25分鐘";"馬鈴薯\475705_詹姆士：馬鈴薯燉肉.jpg"
"470305";"「美國馬鈴薯」 佃煮馬鈴薯";"https://icook.tw/recipes/470305";"美國馬鈴薯、清水、三溫糖或黃砂糖、黑豆蔭油或醬油、白芝麻粒";"美國馬鈴薯3顆, 清水600克, 三溫糖或黃砂糖90克, 黑豆蔭油或醬油90克, 白芝麻粒2克";"食材準備。 / 每顆馬鈴薯切成4塊，共12塊。 / 鍋內放馬鈴薯塊、清水。 / 準備三溫糖。 / 加入三溫糖。 / 放爐上煮滾後，轉中小火，煮24分鐘。 / 加入黑豆蔭油或醬油。 / 中小火續煮24分鐘。

煮至甜鹹湯汁完全收汁。 / 即可呈盤。撒上白芝麻。

趁熱食用、入口即化。";"馬鈴薯\470305_「美國馬鈴薯」_佃煮馬鈴薯.jpg"
"477645";"蛋香馬鈴薯餅";"https://icook.tw/recipes/477645";"馬鈴薯、雞蛋、鹽";"馬鈴薯2, 雞蛋3顆, 鹽適量";"馬鈴薯削皮刨絲 / 加入雞蛋、鹽攪拌均勻 / 熱油鍋、煎的恰恰就可以起鍋。";"馬鈴薯\477645_蛋香馬鈴薯餅.jpg"
"479802";"火腿馬鈴薯炒金針菇";"https://icook.tw/recipes/479802";"馬鈴薯、金針菇、蔥、安食小品黑豆醬油、白胡椒粉、火腿";"馬鈴薯1顆, 金針菇1包, 蔥5段, 安食小品黑豆醬油1大匙, 白胡椒粉隨意, 火腿2片";"▪️馬鈴薯削皮切細條，泡水去除澱粉後瀝乾
▪️金針菇去根後剝散、火腿切絲備用
▪️蒜頭切末，青蔥切段備用
▪️熱鍋加油，放入蒜末爆香
▪️放入馬鈴薯絲，中火翻炒，炒到微透明但還保有脆度，放入火腿拌炒
▪️放入金針菇繼續翻炒
▪️加入黑豆醬油、白胡椒粉調味
▪️起鍋前可滴幾滴香油提香，拌入蔥段，完成✅";"馬鈴薯\479802_火腿馬鈴薯炒金針菇.jpg"
"478546";"應該是馬鈴薯派吧?";"https://icook.tw/recipes/478546";"馬鈴薯、冷凍蝦仁、日本調味胡椒粉、冷凍豬肉片、薑黃粉、起司絲、明太子美乃滋、冷凍明太子";"馬鈴薯2顆, 冷凍蝦仁依照喜好, 冷凍豬肉片依照喜好, 起司絲依照喜好, 冷凍明太子1, 日本調味胡椒粉很多, 薑黃粉1茶匙, 明太子美乃滋依照喜好";"將馬鈴薯削皮，灑上日本調味胡椒粉後放進電鍋蒸20分鐘 / 蒸馬鈴薯的同時，拿出烤盤放入冷凍豬肉片鋪在底層，平均灑上日本調味胡椒粉 / 鋪完肉片後再將冷凍蝦仁平鋪在上面，平均灑上日本調味胡椒粉及薑黃粉 / 放進氣炸鍋，把冷凍明太子隨意放在上面，160°c氣炸15分鐘 / 馬鈴薯蒸好後弄成泥，加上明太子美奶滋拌勻；同時，打開氣炸鍋，不需移出烤盤，將冷凍明太子切開用湯匙挖出來鋪平在蝦仁上 / 與明太子美奶滋拌勻的馬鈴薯泥平均鋪在蝦仁上，再將起司絲鋪在馬鈴薯泥上，最後200°c氣炸20分鐘就可以出爐囉";"馬鈴薯\478546_應該是馬鈴薯派吧?.jpg"
