"id";"食譜名稱";"網址";"預覽食材";"詳細食材";"做法";"圖片相對路徑"
"471991";"剝皮辣椒雞湯";"https://icook.tw/recipes/471991";"雞肉塊、薑片、永心鳳茶剝皮辣椒、米酒";"雞肉塊500克, 薑片10片, 永心鳳茶剝皮辣椒0.5罐, 米酒1湯匙";"備水燒滾，備薑片五片入鍋一併滾入熱水，將已剁塊的雞肉或雞腿（全聯生鮮盒裝）直接入鍋川燙去血水，再加入米酒去腥味也增加香氣待雞肉表面變白，滾出許多蛋白質泡沫熄火。
撈出雞肉用ro水大略沖淨雞肉塊。 / 將沖淨的雞肉塊放入電鍋內鍋，倒入半罐剝皮辣椒，五片薑片，再將Ro 水倒入鍋內稍微淹蓋雞肉即可，不用再調味。 / 電鍋外鍋放一杯米的水，約20分鐘跳起，再悶五到十分鐘即可盛裝上桌";"辣椒\471991_剝皮辣椒雞湯.jpg"
"474497";"烤剝皮辣椒雞翅";"https://icook.tw/recipes/474497";"雞翅（2節翅）、剝皮辣椒、胡椒粉、檸檬";"雞翅（2節翅）5隻, 剝皮辣椒2條, 胡椒粉1小匙, 檸檬1顆";"最麻煩的步驟就是將雞翅去骨，善用剪刀順著關節的位置折斷或剪斷即可 / 將剝皮辣椒切小段，塞入雞翅裡，用牙籤穿過雞皮封口 / 雞翅用平底鍋中小火慢煎，快好時可以塗抹一些蜂蜜，烤到兩面金黃即可；";"辣椒\474497_烤剝皮辣椒雞翅.jpg"
"476872";"剝皮辣椒手撕雞";"https://icook.tw/recipes/476872";"雞腿、剝皮辣椒切丁、四季豆切段、玉米筍切段、香菜、雲耳、蒜頭切末、洋蔥切絲、辣椒、鹽巴、糖、白胡椒粉、剝皮辣椒湯汁、煮雞腿的湯汁、香油";"雞腿2根, 剝皮辣椒切丁50公克, 四季豆切段100公克, 玉米筍切段5根, 雲耳30公克, 洋蔥切絲1/4顆, 香菜隨意, 蒜頭切末5瓣, 辣椒隨意, 鹽巴1/4大湯匙, 糖1/4大湯匙, 白胡椒粉1/8大湯匙, 剝皮辣椒湯汁3大湯匙, 煮雞腿的湯汁4大湯匙, 香油半大湯匙";"準備一鍋水開火加熱，水沸騰後加入四季豆、玉米筍及雲耳燙1分鐘熟盛起備用 / 加入雞腿煮5分鐘後關火蓋上鍋蓋燜20分鐘撈起吹涼並剝小塊備用 / 將雞腿肉、剝皮辣椒、蔬菜及醬汁材料混合攪拌均勻即可收工";"辣椒\476872_剝皮辣椒手撕雞.jpg"
"471045";"剝皮辣椒雞湯";"https://icook.tw/recipes/471045";"翅小腿、去骨雞腿、剝皮辣椒罐頭、愛之味脆瓜、蒜頭、薑片、米酒、水";"翅小腿8隻, 去骨雞腿1份, 剝皮辣椒罐頭1罐, 愛之味脆瓜1罐, 蒜頭4瓣, 薑片10片, 米酒2大匙, 水適量";"起一鍋水，放入薑片4片，水滾後，放入雞肉，米酒川燙後撈起備用 / 另起一鍋冷水，放入薑片6片，蒜頭4瓣，川燙過的雞肉 / 倒入剝皮辣椒罐頭裡的湯汁 / 倒入愛之味脆瓜的湯汁，米酒1大匙 / 煮滾後，轉小火煮15分鐘 / 放入剝皮辣椒跟脆瓜（整罐或半罐都可以），繼續煮10分鐘就完成✅ / 因為加了剝皮辣椒跟脆瓜的湯汁、完全不用再另外調味喔";"辣椒\471045_剝皮辣椒雞湯.jpg"
"471800";"剝皮辣椒雞湯";"https://icook.tw/recipes/471800";"去骨雞腿肉、秀珍菇/杏鮑菇、味醂、剝皮辣椒、日式醬油*、老薑、米酒、紅棗、白醋、枸杞、雞粉、白胡椒粉、清水";"去骨雞腿肉260g, 秀珍菇/杏鮑菇125g, 剝皮辣椒4條/45g, 老薑5片/25g, 紅棗5顆/20g, 枸杞1茶匙, 味醂2大匙, 日式醬油*1大匙, 米酒1大匙, 白醋1茶匙, 雞粉½茶匙, 白胡椒粉¼茶匙, 清水1.5ℓ";"鍋中加入日式醬油、味醂、米酒、白醋、清水 / 加入薑片、紅棗、秀珍菇 / 雞腿肉切小塊，下入鍋中【新鮮的去骨雞腿肉不用焯水】 / 大火燒開，撇除浮沫後轉小火 / 小火燉煮15~20分鐘後，加入剝皮辣椒，調入雞粉、白胡椒粉 / 盛入砂鍋中，撒上枸杞即可";"辣椒\471800_剝皮辣椒雞湯.jpg"
"473947";"剝皮辣椒雞炒麵";"https://icook.tw/recipes/473947";"去骨雞腿肉切塊、白麵條、蔥切末、剝皮辣椒切段、蒜頭切末、鹽巴、油蔥酥、白胡椒粉、醬油、鴻喜菇、剝皮辣椒汁、高麗菜切塊、清水";"去骨雞腿肉切塊1片, 白麵條150公克, 剝皮辣椒切段40公克, 蔥切末1根, 蒜頭切末5瓣, 油蔥酥半大湯匙, 鴻喜菇半包, 高麗菜切塊50公克, 鹽巴1/8大湯匙, 白胡椒粉1/8大湯匙, 醬油1大湯匙, 剝皮辣椒汁40cc, 清水30cc";"將雞腿肉與醃料混合醃製半小時 / 將白麵條煮至喜歡的熟度後備用 / 加入雞腿肉開中火拌炒至兩面金黃 / 加入蒜頭、油蔥酥及鴻喜菇拌炒1分鐘 / 加入白麵條、高麗菜及所有調味料拌炒1分鐘 / 最後加入蔥末開大火拌炒一下即可收工";"辣椒\473947_剝皮辣椒雞炒麵.jpg"
"471113";"剝皮辣椒炊飯";"https://icook.tw/recipes/471113";"鴻喜菇或雪白菇、洋蔥、剝皮辣椒汁、雞腿肉、醬油、蒜頭、素蠔油、味醂";"鴻喜菇或雪白菇1包, 洋蔥1顆, 雞腿肉600克, 蒜頭4瓣, 剝皮辣椒汁4大匙, 醬油1大匙, 素蠔油0.5大匙, 味醂0.5大匙";"雞肉切塊醃製 / 鴻禧菇/雪白菇+鹽➡️大火炒乾（出水成金黃色） / 加洋蔥、油➡️中火炒軟 / 加雞肉➡️炒至金黃色 / 加蒜頭➡️炒香 / 加剝皮辣椒➡️炒香 / 加米➡️混均勻 稍作翻炒 / 加醬➡️混均勻 / 炊飯";"辣椒\471113_剝皮辣椒炊飯.jpg"
"473010";"墨西哥酸辣椒Jalapeño";"https://icook.tw/recipes/473010";"青辣椒、蒜頭、月桂葉、食鹽、小茴香、味精、芫荽籽、砂糖、黑胡椒粒、白醋、清水";"青辣椒350g, 蒜頭30g, 食鹽8g, 味精1g, 砂糖50g, 白醋150g, 清水300g, 月桂葉2g, 小茴香2g, 芫荽籽2g, 黑胡椒粒6g";"市場上買來新鮮的青辣椒【不是糯米椒，是還沒成熟的辣椒】 / 逐個摘洗乾淨、控乾水分 / 切成適當大小的辣椒圈，試吃看看辣度 / 加入蒜子增香 / 選擇喜歡的香料，沖洗乾淨後裝包 / 鍋中加入鹽、糖、白醋、冷水、香料包 / 煮至大滾 / 趁熱澆在辣椒上，加味精攪拌均勻 / 室溫浸泡一夜，辣椒轉黃就可以了，蒜頭發綠是正常現象 / 移除香料包，酸辣椒裝瓶冷藏保存";"辣椒\473010_墨西哥酸辣椒Jalapeño.jpg"
"472311";"剝皮辣椒炒牛肉";"https://icook.tw/recipes/472311";"牛肉末、剝皮辣椒、蒜末、醬油、白芝麻";"牛肉末1盒, 剝皮辣椒4條, 蒜末3瓣, 醬油1小匙, 白芝麻1小匙";"剝皮辣椒切小段
將牛肉末和蒜末備好 / 中火熱油鍋下蒜末炒香 / 放入牛肉末拌炒
至肉變色後加入
醬油拌炒均勻 / 炒至肉均勻上色 / 即可盛盤撒上白芝麻";"辣椒\472311_剝皮辣椒炒牛肉.jpg"
"447484";"剝皮辣椒雞湯";"https://icook.tw/recipes/447484";"雞腿肉、剝皮辣椒、剝皮辣椒汁、蒜頭、青蔥、杏鮑菇、米酒";"雞腿肉550克, 剝皮辣椒4條, 剝皮辣椒汁約80cc, 蒜頭5瓣, 青蔥1株, 杏鮑菇3朵, 米酒2大匙";"雞肉裝進鍋，水位蓋過雞肉，開火煮到微滾（如圖）
關火將熱水倒掉，用冷水沖洗雞肉，除雞毛跟剪除雞油，整理乾淨後放置鍋中。 / 蒜頭、米酒、醬油、剝皮辣椒汁、青蔥打結一起放在鍋中。飲用水加入蓋過雞肉。
🔹飛利浦萬用鍋：選擇煲湯模式
🔹電鍋：外鍋用1.5杯水
🔹瓦斯爐：燉煮45分鐘以上，建議用鑄鐵鍋較省瓦斯 / 雞肉燉好後，可以加入一些自己喜歡的料，
像是豆腐、菇類、白蘿蔔等。

🔺可以再煮一鍋水煮麵條，就可以吃到一碗熱騰騰暖心暖胃的剝皮辣椒雞湯麵🍜";"辣椒\447484_剝皮辣椒雞湯.jpg"
"470863";"辣椒炒外婆菜";"https://icook.tw/recipes/470863";"粗(豬)絞肉、蘿蔔乾、醬油、梅乾菜、鹽、青辣椒和紅辣椒、蒜片、米酒";"粗(豬)絞肉150克, 蘿蔔乾8克, 梅乾菜30克, 青辣椒和紅辣椒各20克, 蒜片5克, 米酒2茶匙, 醬油1茶匙, 鹽少許";"蘿蔔乾、梅乾菜用溫水泡發後，切丁；青、紅辣椒洗淨，去蒂、去籽、切丁；粗絞肉中加入少許鹽攪拌均勻 / 起油鍋，爆香蒜片和青、紅辣椒，放入絞肉炒散，加入醬油、米酒炒勻，下蘿蔔乾、梅乾菜拌炒均勻即可";"辣椒\470863_辣椒炒外婆菜.jpg"
"467968";"剝皮辣椒雞湯";"https://icook.tw/recipes/467968";"剝皮辣椒、雞腿肉、蒜頭、香菇、其他青菜";"剝皮辣椒1, 雞腿肉1, 蒜頭1, 香菇1, 其他青菜1";"雞肉切成塊狀，雞肉汆燙後洗淨 / 起一鍋水，加入剝皮辣椒汁、蒜頭、香菇、雞肉，煮到雞肉軟 / 加入剝皮辣椒、其他青菜，煮5分鐘";"辣椒\467968_剝皮辣椒雞湯.jpg"
"468110";"剝皮辣椒雞湯";"https://icook.tw/recipes/468110";"罐裝剝皮辣椒、雞腿肉、醬油、糖、水";"罐裝剝皮辣椒適量, 雞腿肉一隻, 醬油適量, 糖適量, 水500cc";"先處理食材，這回用到的食材全都可以在全聯取得。雞腿雖然我是買無骨的，但肉塊有點大，先切成好入口的大小；剝皮辣椒我買金蘭的，切小段也是好入口為主。雖然不太辣，份量還是請斟酌使用，先放少一點，最多就是最後試味道覺得不夠再加入一些 / 取一個有點深度的鍋子，熱鍋後加一點油，先將雞肉放下去煎一下。煎的時候，雞皮朝下，先讓雞肉有點香味，但雞肉不用太熟 / 雞肉差不多後，加入剝皮辣椒拌炒一下，然後加入醬油與糖，簡單調一下味道 / 然後，在鍋裡加入剝皮辣椒的湯汁，再加入適量的水，大概是能淹過所有材料的高度就好。（喜歡湯汁多的，當然可以再多加一點也無坊）大概中小火，讓材料煮到滾。起鍋前，試一下味道，確認一下有無需要調整，就簡單地完成本道料理啦 / 如果跟我一樣想煮成剝皮辣椒雞湯麵的，可以在 步驟4 水滾後，加入一把麵條，煮到麵條熟了就可以起鍋囉";"辣椒\468110_剝皮辣椒雞湯.jpg"
"469712";"剝皮辣椒肉燥";"https://icook.tw/recipes/469712";"豬絞肉、剝皮辣椒切末、蒜頭切末、油蔥酥、白胡椒粉、醬油、糖、剝皮辣椒汁、清水";"豬絞肉600公克, 剝皮辣椒切末100公克, 蒜頭切末5瓣, 油蔥酥1大湯匙, 白胡椒粉1/4大湯匙, 醬油3大湯匙, 糖1/4大湯匙, 剝皮辣椒汁100cc, 清水300cc";"冷鍋開中大火加入豬絞肉炒至肉汁完全蒸發 / 加入剝皮辣椒、蒜頭、油蔥酥及白胡椒粉拌炒30秒 / 加入醬油及糖拌炒30秒 / 加入清水及剝皮辣椒汁將其煮滾後開小火蓋上鍋蓋燉煮20分鐘即可收工。";"辣椒\469712_剝皮辣椒肉燥.jpg"
"477913";"【悶燒鍋料理-剝皮辣椒雞】-火牌燜燒鍋";"https://icook.tw/recipes/477913";"雞腿肉、蒜仁、剝皮辣椒、米酒、鹽";"雞腿肉300g, 蒜仁20g, 剝皮辣椒40g, 米酒200cc, 鹽少許";"1.	先將雞腿肉川燙備用
2.	直接取出悶燒鍋內鍋加水煮滾
3.	接著下入雞腿肉,以及蒜仁、剝皮辣椒4.	煮滾後加入米酒以及少許鹽巴調味後,略微滾後移到悶燒鍋
5.	悶燒30分鐘即完成 / 2.	直接取出悶燒鍋內鍋加水煮滾
3.	接著下入雞腿肉,以及蒜仁、剝皮辣椒4.	煮滾後加入米酒以及少許鹽巴調味後,略微滾後移到悶燒鍋
5.	悶燒30分鐘即完成 / 5.	悶燒30分鐘即完成";"辣椒\477913_【悶燒鍋料理-剝皮辣椒雞】-火牌燜燒鍋.jpg"
"469307";"剝皮辣椒絞肉丸子";"https://icook.tw/recipes/469307";"梅花豬絞肉、剝皮辣椒、蒜頭末、剝皮辣椒汁";"梅花豬絞肉600克, 剝皮辣椒10支, 蒜頭末10克, 剝皮辣椒汁2大匙";"將剝皮辣椒切碎蒜頭切末
放入絞肉中拌勻
加上一小匙醬油，一小匙蠔油
一大匙糖，一大匙米酒，半小匙鹽巴
攪拌均勻並收汁
醃製20分鐘
20分鐘後
再分批加入剝皮辣椒汁
攪拌均勻讓絞肉可以吸進辣椒汁
加上一大匙太白粉拌勻備用 / 絞肉醃製完成後
每一顆肉丸子
需左右手摔打約20次
讓肉丸子口感變紮實 / 每一小顆肉丸子做好後
擺放盤子上
淋上2大匙剝皮辣椒汁 / 電鍋內鍋放入兩杯水
即可";"辣椒\469307_剝皮辣椒絞肉丸子.jpg"
"469225";"蘋果辣椒南瓜湯";"https://icook.tw/recipes/469225";"胡桃南瓜，去皮去籽、中號白洋蔥、裝飾用烤南瓜籽和油煎麵包塊、大蒜、Chipotle 醬、蔬菜湯、華盛頓蘋果 去皮,去核,切丁、橄欖油、鹽";"胡桃南瓜，去皮去籽600 克, 中號白洋蔥1 個, 大蒜2 瓣, Chipotle 醬1 茶匙, 蔬菜湯1 升, 華盛頓蘋果 去皮,去核,切丁3 個, 橄欖油3 湯匙, 鹽1 茶匙, 裝飾用烤南瓜籽和油煎麵包塊適量";"在鍋中用中火將洋蔥和大蒜放入橄欖油中炒至金黃變軟。 / 加入蘋果和胡桃南瓜。 煮 20 分鐘或直到變軟。 / 將混合物與高湯、辣椒醬和鹽一起放入攪拌機中。 攪拌至光滑。 / 用烤南瓜籽和油煎麵包塊裝飾熱湯或冷湯。";"辣椒\469225_蘋果辣椒南瓜湯.jpg"
"469385";"剝皮辣椒肉燥";"https://icook.tw/recipes/469385";"豬絞肉、剝皮辣椒切末、蒜頭、油蔥酥、白胡椒粉、醬油、糖、剝皮辣椒汁、清水";"豬絞肉600公克, 剝皮辣椒切末100公克, 蒜頭5瓣, 油蔥酥1大湯匙, 白胡椒粉1/4大湯匙, 醬油3大湯匙, 糖1/4大湯匙, 剝皮辣椒汁100cc, 清水300cc";"冷鍋開中大火加入豬絞肉炒至肉汁完全蒸發 / 加入剝皮辣椒、蒜頭、油蔥酥及白胡椒粉拌炒30秒 / 加入醬油及糖拌炒30秒 / 加入清水及剝皮辣椒汁將其煮滾後開小火蓋上鍋蓋燉煮20分鐘即可收工。";"辣椒\469385_剝皮辣椒肉燥.jpg"
"468497";"剝皮辣椒雞肉飯";"https://icook.tw/recipes/468497";"剝皮辣椒、雞腿、白飯、剝皮辣椒汁、蒜頭、醬油、糖";"剝皮辣椒6根, 雞腿150克, 白飯1碗, 剝皮辣椒汁150克, 蒜頭6瓣, 醬油1大匙, 糖1小匙";"雞腿洗淨切塊後先用白胡椒粉、鹽抓醃備用 / 剝皮辣椒切丁、蒜頭切末 / 起鍋轉小火下雞腿丁至上色後翻面續煎 / 加入蒜末炒香後再加入剝皮辣椒丁續炒 / 接著加入剝皮辣椒汁轉大火與食材煮滾 / 最後加入醬油、糖調味後燉煮5分鐘即可起鍋";"辣椒\468497_剝皮辣椒雞肉飯.jpg"
"471922";"花生辣椒油(純素)";"https://icook.tw/recipes/471922";"葵花油/芥花油、油炸花生米、細紅辣椒粉、老薑、粗辣椒麵、八角、熟白芝麻、花椒粉、王守義十三香、粗花椒麵、冷油(熟油)、米酒(白酒)";"葵花油/芥花油1.2kg, 油炸花生米250g, 老薑50g, 八角8g, 細紅辣椒粉100g, 粗辣椒麵100g, 熟白芝麻100g, 花椒粉30g, 王守義十三香20g, 粗花椒麵10g, 冷油(熟油)200g, 米酒(白酒)50g";"【食材成本試算表】 / A.取一耐熱的大盆，加入粗細辣椒麵、粗細花椒麵、王守義十三香、熟白芝麻 / 仔細攪拌均勻 / 倒入200g冷油、50g白酒，把辣椒麵拌濕，防止炸糊 / B.花生米炸熟、放涼，加入絞肉機 / 用瞬轉模式攪打3下，稍微把花生打破即可 / 用漏勺過篩，把花生皮全部搓掉 / 重新放入絞肉機，打成花生碎 / 放在拌濕的辣椒麵上 / C.炒菜鍋中加入薑片、八角、葵花油 / 小火炸6~8分鐘至薑片焦黃，熄火並撈出料渣 / 熱油分3~5次潑進盆裏，攪拌均勻【盆子太小的話熱油會溢出來，非常危險】 / 全部潑完後，攪拌均勻並靜置一夜 / 裝入玻璃瓶，常溫可保存3~6個月、冷藏可保存1年";"辣椒\471922_花生辣椒油(純素).jpg"
"468451";"剝皮辣椒雞肉通心麵";"https://icook.tw/recipes/468451";"剝皮辣椒、雞腿、通心麵、蒜頭、洋蔥、鴻禧菇雪白菇、剝皮辣椒汁、白胡椒粉、鹽";"剝皮辣椒6根, 雞腿150克, 通心麵80克, 蒜頭6瓣, 洋蔥1/4顆, 鴻禧菇雪白菇1包, 剝皮辣椒汁150克, 白胡椒粉1小匙, 鹽2小匙";"雞腿洗淨切塊後先用白胡椒粉、鹽抓醃備用 / 剝皮辣椒切丁、蒜頭切末、洋蔥切細絲、綜合菇去除根部後撥散 / 起鍋轉小火下雞腿丁至上色後翻面續煎 / 加入蒜末及洋蔥絲炒香後再下綜合菇、剝皮辣椒丁續炒 / 再加入剝皮辣椒汁轉大火與食材煮滾 / 取另鍋滾水下1匙鹽後轉大火加入義大利麵，按包裝時間提早2分鐘取出瀝乾後與食材一起拌炒2分鐘至收汁即可";"辣椒\468451_剝皮辣椒雞肉通心麵.jpg"
"474958";"【奶素】剝皮辣椒猴菇湯";"https://icook.tw/recipes/474958";"水、乾香菇、里仁 輕鬆煮猴頭菇(冷凍)、枸杞、剝皮辣椒、剝皮辣椒的醬汁、里仁 好湯頭、鹽、里仁 湯豆腐、結球萵苣";"水2000ml, 乾香菇5朵, 里仁 輕鬆煮猴頭菇(冷凍)200克, 枸杞1把, 剝皮辣椒5根, 剝皮辣椒的醬汁150ml, 里仁 好湯頭30ml, 鹽適量, 里仁 湯豆腐2個, 結球萵苣400克";"準備工作 (10分鐘)
1. 將乾香菇用熱水泡開 / 湯鍋中放入水2000ml、泡開的乾香菇5朵、枸杞1把、剝皮辣椒5根、剝皮辣椒的醬汁150ml、好湯頭30ml，開火。 / 煮滾之後放入輕鬆煮猴頭菇200克、湯豆腐2個，再次煮滾之後關中小火，加蓋再悶煮15分鐘。 / 開蓋放入結球萵苣，續煮5分鐘。 / 關火前，加入適量鹽調味即可。";"辣椒\474958_【奶素】剝皮辣椒猴菇湯.jpg"
"474386";"剝皮辣椒脆瓜豆腐燒肉";"https://icook.tw/recipes/474386";"豬絞肉細、花岡山剝皮辣椒、香菇素蠔油、愛之味脆瓜、胡椒粉、冷開水、大漢板豆腐、太白粉水、蒜末、青蔥絲";"豬絞肉細350克, 花岡山剝皮辣椒6根, 愛之味脆瓜半罐, 大漢板豆腐1盒, 蒜末5克, 青蔥絲2克, 香菇素蠔油4大匙, 胡椒粉1小匙, 冷開水150毫升, 太白粉水5克";"食材準備：
剝皮辣椒跟脆瓜切碎混合汁液
豆腐切小塊蒜頭切末
青蔥切絲
調太白粉水
冷開水150毫升 / 豬絞肉炒至半熟後，
加一匙油放入蒜末、1小匙胡椒粉翻炒 / 加入剝皮辣椒跟脆瓜醬汁、4大匙香菇素蠔油翻炒 / 加150毫升的冷開水攪拌均勻醬汁，
在均勻放入豆腐，醬汁燒開至豆腐吸附醬汁上色 / 最後步驟
淋上太白粉水勾芡輕輕翻動
青蔥絲裝飾
就完成囉！";"辣椒\474386_剝皮辣椒脆瓜豆腐燒肉.jpg"
