"id";"食譜名稱";"網址";"預覽食材";"詳細食材";"做法";"圖片相對路徑"
"472247";"山藥秋葵拌飯";"https://icook.tw/recipes/472247";"山藥、秋葵、蜂蜜、白飯、柚香檸檬沾淋醬、鹽巴";"山藥1小塊, 秋葵3-4根, 白飯1碗, 鹽巴少許, 蜂蜜12克, 柚香檸檬沾淋醬15cc";"準備食材。 / 使用鹽巴把秋葵表面搓一搓，目的是去除表面絨毛。 / 秋葵洗淨，而後把蒂頭上面一圈削掉。 / 川燙秋葵。 / 起鍋後過涼水冰鎮。 / 山藥洗淨去皮後，放入袋子中，使用玻璃罐將其壓碎。 / 秋葵切小段。 / 把柚香檸檬沾淋醬和蜂蜜混合均勻。 / 組裝→先放白飯+山藥泥+秋葵+淋上醬汁。完成!!!!!";"秋葵\472247_山藥秋葵拌飯.jpg"
"462025";"秋葵";"https://icook.tw/recipes/462025";"秋葵（綠色）、水、美奶滋沙拉醬";"秋葵（綠色）20條, 水500毫升, 美奶滋沙拉醬2大匙";"煮沸滾水放入乾淨的秋葵，煮到燙熟變軟 / 撈起入盤，加上美乃滋";"秋葵\462025_秋葵.jpg"
"271464";"家常菜~秋葵炒蛋";"https://icook.tw/recipes/271464";"紅蘿蔔、玉米筍、鹽、秋葵、蛋、蔥";"紅蘿蔔適量, 玉米筍6支, 秋葵12支, 蛋2顆, 蔥2支, 鹽1小匙";"準備食材，秋葵蒂頭削尖(可切半)，玉米筍備用(可斜切) ，紅蘿蔔切片，蔥切段(分蔥白蔥綠) ，蛋打成蛋液 。 / 先轉中大火起油鍋，倒入蛋液後轉小火煎至九分熟，再將煎好的蛋盛盤備用。 / 再次起油鍋蔥白爆香，放入秋葵稍微拌炒，於鍋邊加入水蓋上鍋蓋悶煮約五分鐘，再放入玉米筍、紅蘿蔔重覆相同步驟悶煮約三分鐘，最後倒入步驟二煎好的蛋，加入鹽一同拌炒，起鍋前放入蔥綠即可。";"秋葵\271464_家常菜~秋葵炒蛋.jpg"
"460509";"咖喱板豆腐炒秋葵";"https://icook.tw/recipes/460509";"板豆腐、秋葵、咖喱粉、雞粉、鹽";"板豆腐1塊, 秋葵8根, 咖喱粉1茶匙, 雞粉1茶匙, 鹽0.5茶匙";"將板豆腐切塊、秋葵洗淨切成適口大小備用 / 熱油鍋將板豆腐煎至金黃加入咖喱粉、雞粉和鹽拌炒至香味散發加入秋葵拌炒至軟";"秋葵\460509_咖喱板豆腐炒秋葵.jpg"
"464645";"炒秋葵";"https://icook.tw/recipes/464645";"黑木耳、秋葵、絞肉、蔥薑蒜辣椒";"黑木耳幾片, 秋葵幾枝, 絞肉適量, 蔥薑蒜辣椒適量";"1,秋葵斜切成小塊。
2.蔥薑蒜炒香，加入絞肉炒熟，倒入秋葵與黑木耳，醬油1匙、醬油膏一匙、少許鹽巴，快速拌炒，起鍋!";"秋葵\464645_炒秋葵.jpg"
"464197";"秋葵炒蛋";"https://icook.tw/recipes/464197";"秋葵、蛋、日式醬油、水";"秋葵8根, 蛋2顆, 日式醬油5ml, 水30ml";"秋葵用鹽水洗淨，切塊。
雞蛋、醬油混合均勻。 / 油鍋加入秋葵拌炒。
加水炒到熟透，可加蓋燜熟。
倒入蛋液，繼續拌炒至熟。";"秋葵\464197_秋葵炒蛋.jpg"
"466716";"蒜蓉秋葵";"https://icook.tw/recipes/466716";"秋葵、蒜末、辣椒末、蔥花、蠔油、熱油、清高湯";"秋葵20根, 蒜末20克, 辣椒末3克, 蔥花5克, 蠔油15克, 熱油20克, 清高湯30克";"準備好所需要的食材。 / 秋葵以鹽稍搓揉掉表面的毛刺，消除蒂頭周圍的老組織（可保留一點蒂頭，避免汆燙時黏液流出） ，清洗乾淨後放入已燒開的熱水鍋中汆燙。 / 撈起濾乾熱水，放入含有冰塊的冰飲用水中，冰鎮冷卻。 / 將蒜末、辣椒末、蔥花、蠔油放入大碗中，淋上燒滾熱的沙拉油，攪拌均勻後再加入高湯，再次將所有醬汁攪拌均勻。 / 將冰鎮過的秋葵撲疊在盤中，在澆淋上拌好的蒜蓉醬汁即可~";"秋葵\466716_蒜蓉秋葵.jpg"
"476914";"奶油炒秋葵(オクラのバター炒め)";"https://icook.tw/recipes/476914";"秋葵、奶油、海藻、七味粉";"秋葵6, 奶油1大匙, 海藻1大匙, 七味粉0.3小匙";"オクラとバターを炒める / 焼き色がついてきたらあおさ海苔と七味唐辛子を入れて混ぜ合わせたら完成！";"秋葵\476914_奶油炒秋葵(オクラのバター炒め).jpg"
"463050";"涼拌秋葵";"https://icook.tw/recipes/463050";"秋葵、鹽、油、蒜泥、醬油、烏醋、花椒油、蠔油、砂糖、芥末、水";"秋葵一盒, 鹽少許, 油少許, 蒜泥1, 醬油0.5, 烏醋0.5, 花椒油0.5, 蠔油0.5, 砂糖0.5, 芥末0.3, 水0.5";"水滾裡放鹽巴/油，秋葵放進去燙2分鐘 / 撈出來過冷冰水 / 蒜泥/醬油/烏醋/花椒油/蠔油/砂糖/芥末/水>>調配醬汁 / 秋葵去掉蒂頭，對切，淋上醬汁完成";"秋葵\463050_涼拌秋葵.jpg"
"466233";"秋葵豬肉卷";"https://icook.tw/recipes/466233";"秋葵、梅花豬肉片（火鍋用）、醬油、米酒、蠔油、白胡椒粉";"秋葵20根, 梅花豬肉片（火鍋用）20片, 醬油1大匙, 米酒1大匙, 蠔油1大匙, 白胡椒粉少許";"秋葵洗淨後，切除蒂頭，再把靠近蒂頭周圍較粗燥的稜角部分削掉。 / 豬肉片平放在砧板上，秋葵放在肉片底部。 / 由下至上捲起。 / 調味料在小碗裡先混合均勻。 / 平底鍋放一小匙的油，油熱後將豬肉卷放入煎至兩面金黃色。 / 將調味料均勻倒入鍋中，加蓋，中小火煮1分鐘。開蓋，將豬肉卷翻面，讓兩面都能吸收到醬汁。再蓋上鍋蓋，中小火煮1分鐘。開蓋，繼續煮至醬汁收乾即可盛盤。";"秋葵\466233_秋葵豬肉卷.jpg"
"476993";"養肌輕料理｜秋葵海苔豆漿玉子燒";"https://icook.tw/recipes/476993";"秋葵、豆漿、雞蛋、日式干貝柴魚醬油、味醂、鹽、海苔";"秋葵4條, 豆漿50cc, 雞蛋3個, 日式干貝柴魚醬油1大匙, 味醂2大匙, 鹽少許, 海苔6片";"秋葵燙熟後，切除頭尾備用。
將蛋黃與豆漿、柴魚醬油、味醂、鹽攪拌均勻。 / 蛋白打發後，拌入步驟1中。 / 取玉子燒鍋，小火加熱。
先抹上少許油後，倒入一杓雞蛋液。
在前端放讓秋葵後捲起。 / 將秋葵蛋捲往前推，再倒入一杓雞蛋液，並鋪上海苔後捲起。 / 重複上述動作，直到蛋液全部用完。 / 放至微溫後，切片即可享用。";"秋葵\476993_養肌輕料理｜秋葵海苔豆漿玉子燒.jpg"
"468397";"寶寶副食品-秋葵煎蛋";"https://icook.tw/recipes/468397";"雞蛋、秋葵、玉米筍、蝦皮、蒜頭、鹽、油";"雞蛋2顆, 秋葵1根, 玉米筍1根, 蝦皮1小匙, 蒜頭1小瓣, 鹽少許, 油少許";"什麼蔬菜都可以切碎，我家寶寶不喜歡秋葵和玉米筍，我就用這兩種。蝦皮和蒜頭看個人喜好，我家寶寶喜歡這種口味。加下去一起煎很香喔，連大人都愛吃。 / 打散，我有加鹽巴，家長自己斟酌。 / 每次煎一大匙。 / 我自己有對折，有點厚度感覺比較好吃。 / 完成起鍋，食譜的量大概可以煎4-5片。";"秋葵\468397_寶寶副食品-秋葵煎蛋.jpg"
"465549";"香炸秋葵";"https://icook.tw/recipes/465549";"秋葵、中筋麵粉、玉米粉、紅椒粉、香蒜粉、胡椒鹽粉、白芝麻";"秋葵200克, 中筋麵粉1大匙, 玉米粉1大匙, 紅椒粉1小匙, 香蒜粉1小匙, 胡椒鹽粉1小匙, 白芝麻1大匙";"❶秋葵切丁，稍微泡水洗一下瀝乾
❷加入麵粉、玉米粉、紅椒粉、香蒜粉，混合拌勻
❸再油炸至金黃酥脆，撒點椒鹽、白芝麻即可";"秋葵\465549_香炸秋葵.jpg"
"466172";"香煎秋葵豬肉捲";"https://icook.tw/recipes/466172";"秋葵、里肌豬肉片、義興嘉釀-醬油、辣椒、蒜頭、砂糖、水";"秋葵12根, 里肌豬肉片6片, 義興嘉釀-醬油30克, 辣椒1根, 蒜頭3顆, 砂糖5克, 水150克";"準備好所需要的食材。 / 將秋葵分批放置於砧板上，撒上適量的鹽，並用鹽擦拭秋葵以去除絨毛，而後將秋葵的蒂頭頂端切掉一些。里肌豬肉片用肉垂拍壓鬆散，取一肉片將秋葵包捲起來，備用。 / 熱油鍋，並將捲好的秋葵豬肉捲(接口朝鍋底)，下鍋煎至表面焦黃(要翻轉讓每個面都煎到焦黃)。 / 加入、辣椒末、蒜末、砂糖、水，至鍋中並持續加熱，翻動秋葵豬肉至表面皆沾裹上醬汁(剩餘的秋葵此時可同時放入鍋邊一起翻炒)。 / 取一平盤將秋葵鋪底，煎好的秋葵肉捲對切後再鋪疊在上面，最後淋上鍋中剩餘的醬汁即可端上桌囉~(最上面可撒上熟白芝麻粒或七味粉，會另有一番口味~)";"秋葵\466172_香煎秋葵豬肉捲.jpg"
"467919";"秋葵炒玉米筍";"https://icook.tw/recipes/467919";"秋葵、洋蔥、紅蘿蔔、玉米筍、蒜蓉醬";"秋葵6根, 洋蔥1/4顆, 紅蘿蔔1/3條, 玉米筍1盒, 蒜蓉醬適量";"食材切喜歡的大小。 / 油鍋加入洋蔥拌炒。
加入秋葵拌炒，加少許的水蓋上鍋蓋燜煮。 / 加入紅蘿蔔絲、玉米筍，同樣加入少許的水蓋上鍋蓋燜煮。
到達喜歡的熟度，加2小匙蒜蓉醬即可。";"秋葵\467919_秋葵炒玉米筍.jpg"
"476913";"秋葵和鰹魚片(オクラのおかか和物)";"https://icook.tw/recipes/476913";"秋葵、乾鰹魚、醬油";"秋葵6, 乾鰹魚1大匙, 醬油2小匙";"オクラを塩で板摺りしたら沸騰したお湯で綺麗な緑になるまで茹でる / オクラを切って、鰹節と醤油を入れてよく混ぜたら完成！";"秋葵\476913_秋葵和鰹魚片(オクラのおかか和物).jpg"
"467029";"秋葵炒蛋（蛋素）";"https://icook.tw/recipes/467029";"秋葵、雞蛋、香菇調味露、黑胡椒粉、玄米油、白芝麻粒、紅蘿蔔丁";"秋葵5根, 雞蛋2顆, 黑胡椒粉1小匙, 白芝麻粒1小匙, 紅蘿蔔丁2些許, 香菇調味露1大匙, 玄米油2大匙";"將紅蘿蔔丁和秋葵（切小塊），放入油鍋中煎炒，
倒入2顆打散的雞蛋到鍋中，一起翻炒 / 加入黑胡椒粉些許，
和香菇調味露一起拌炒出香氣出來，
最後再灑上白芝麻粒即可";"秋葵\467029_秋葵炒蛋（蛋素）.jpg"
"465676";"用秋葵勾芡？無澱粉勾芡秋葵酸辣湯";"https://icook.tw/recipes/465676";"雞胸肉、秋葵、水、金針菇、鹽、薑片、木耳、花椒粒、米醋、紅蘿蔔、葱結、烏醋、豆腐、香油、蛋液、辣油、蔥花、海鹽、胡椒粉、柴魚片";"雞胸肉1個, 秋葵10個, 金針菇1包, 木耳100g, 紅蘿蔔1/4條, 豆腐1／2盒, 蛋液2個, 蔥花適量, 水1200ml, 海鹽1小匙, 胡椒粉1/2小匙, 柴魚片1包, 水500ml, 鹽1大匙, 薑片5片, 花椒粒10顆, 葱結1個, 米醋2大匙, 烏醋5大匙, 香油1大匙, 辣油1小匙";"雞胸肉放入鹽水中浸泡一個晚上。
滾水中放入薑片、葱結、花椒粒；再放入雞肉煮到水滾1分鐘後關火，浸泡燜15分鐘後再撈出泡冰水。 / 將雞胸肉撕成雞絲備用。 / 將紅蘿蔔、木耳、高麗菜切成絲，豆腐切成條狀、秋葵切片。 / 煮雞肉的香料撈出，雞湯中放入紅蘿蔔、木耳、高麗菜煮軟，加入鹽、胡椒粉及金針菇、秋葵、豆腐；待滾倒入蛋液煮滾，最後淋上所有的調味料、雞絲即可起鍋享用。";"秋葵\465676_用秋葵勾芡？無澱粉勾芡秋葵酸辣湯.jpg"
"461966";"秋葵炒蛋";"https://icook.tw/recipes/461966";"秋葵、蛋、洋蔥、鹽、白胡椒";"秋葵5支, 蛋4顆, 洋蔥0.25顆, 鹽0.5小匙, 白胡椒0.5小匙";"秋葵用鹽巴搓洗去除絨毛、洋蔥順紋切細絲、蛋打散備用 / 煮一鍋熱水，下鹽巴，放入秋葵川燙30秒後切片備用 / 熱鍋下油，下雞蛋炒熟後撈出備用 / 熱鍋下油，下洋蔥拌炒至上色 / 加入秋葵拌炒至上色 / 加入1/2小匙鹽、1/2小匙白胡椒備用 / 加入雞蛋拌炒，完成";"秋葵\461966_秋葵炒蛋.jpg"
"464951";"涼拌皮蛋秋葵";"https://icook.tw/recipes/464951";"秋葵、皮蛋、鰹魚醬油、芝麻油、白芝麻";"秋葵10根, 皮蛋1顆, 鰹魚醬油適量, 芝麻油適量, 白芝麻1小撮";"秋葵洗乾淨後川燙＆冰鎮＆切小塊 / 切皮蛋跟秋葵放一起 / 加入調味料，白芝麻最後放上裝飾
就完成了✅";"秋葵\464951_涼拌皮蛋秋葵.jpg"
"469274";"秋葵炒蛋  ( 家常菜懶人包 )";"https://icook.tw/recipes/469274";"秋葵、雞蛋、鹽、油";"秋葵25-30根, 雞蛋4顆, 鹽1/4小匙, 油2小匙";"●秋葵泡在水裡用雙手掌搓洗略去除表面絨毛，在用刨皮器刨去每根秋葵的硬帽。
(如照片左：有硬帽子； 右：用刨皮器刨掉硬帽子) / ●雞蛋洗過打在碗裡。
●秋葵洗淨用刨皮器刨掉硬帽但不要刨破皮秋葵的營養是黏液才不會流失。 / ●蛋加(鹽1/4小匙+3小匙水)不在材料裡打散。 / ●鍋中小火放1小匙油潤鍋，均勻擺好秋葵撒上1/4小匙鹽，蓋鍋蒸炒1分鐘，1分鐘後打開鍋蓋翻炒一下秋葵已有些許黏液出現，再翻炒1分鐘，秋葵顏色變鮮綠就熟了先盛盤。 / ●用炒秋葵原鍋維持小火再加剩下1小匙油，將打散的蛋液倒進鍋中，煎至略凝固用炒匙將蛋翻面後用炒匙前緣幫蛋切塊，不要太碎才飽口，聞到蛋香味出現。 / ●把炒熟的秋葵倒回蛋鍋中，翻拌一下讓味道融合，熄火，完成。 / 營養又清爽的家常菜。 / 近150篇簡單家常菜https://tinyurl.com/mpa3tfhr";"秋葵\469274_秋葵炒蛋__(_家常菜懶人包_).jpg"
"461187";"秋葵蒸蛋";"https://icook.tw/recipes/461187";"常溫蛋、常温開水、鹽、鰹魚醬油、秋葵";"常溫蛋3顆, 常温開水1.5 倍蛋液, 鹽0.5小匙, 鰹魚醬油1 大匙, 秋葵2 條";"秋葵洗淨，切片備用
蛋固定方向打成蛋液，筷子夾不出蛋筋就好不用過度攪打 / 準備1.5倍蛋液量的常溫開水，加入0.5小匙鹽、1大匙鰹魚醬油拌勻後倒入蛋液
調味好的蛋液用濾網過篩2次去蛋筋及氣泡後倒入容器
放入秋葵片 / 電鍋中放蒸架，將裝蛋液的容器放進電鍋
外鍋倒進1米杯的水，蓋上電鍋蓋
鍋邊夾根筷子留縫
跳鍋後再悶10分鐘";"秋葵\461187_秋葵蒸蛋.jpg"
"466976";"秋葵鮮蚵豆腐";"https://icook.tw/recipes/466976";"秋葵、鮮蚵、嫩豆腐、薑末、蒜末、豆豉、醬油、米酒、砂糖、水";"秋葵150克, 鮮蚵150克, 嫩豆腐1盒, 薑末20克, 蒜末20克, 豆豉1大匙, 醬油2大匙, 米酒2大匙, 砂糖1大匙, 水1碗";"❶嫩豆腐、秋葵切丁
❷少許油先炒薑、蒜末，再加入豆豉、醬油、米酒、砂糖炒出醬香
❸放入豆腐，並加水煮沸
❹放入秋葵、鮮蚵，拌煮至熟透即可";"秋葵\466976_秋葵鮮蚵豆腐.jpg"
"463924";"味噌秋葵肉醬";"https://icook.tw/recipes/463924";"秋葵、絞肉、洋蔥碎、味噌、醬油、米酒、砂糖、水";"秋葵200克, 絞肉150克, 洋蔥碎50克, 味噌1大匙, 醬油1大匙, 米酒2大匙, 砂糖1大匙, 水2碗";"食材 / ❶先將秋葵切丁，洋蔥切絲
❷炒鍋少許油先將絞肉炒至變色，再放洋蔥炒香
❸加入調味料，味噌、醬油、米酒、砂糖，翻炒均勻
❹加入水煨煮5分鐘，最後拌入秋葵丁，拌至熟透即可";"秋葵\463924_味噌秋葵肉醬.jpg"
"465954";"涼拌秋葵 / 簡單小菜";"https://icook.tw/recipes/465954";"秋葵、天時野櫻莓果醋、薄鹽醬油、蒜瓣(中型)、辣椒切片、黑胡椒粒";"秋葵30根, 天時野櫻莓果醋1.5大匙, 薄鹽醬油1小匙, 蒜瓣(中型)2瓣, 辣椒切片5片, 黑胡椒粒1/4小匙";"●秋葵泡在水裡用雙手掌搓洗略去除表面絨毛，在用刨皮器刨去每根秋葵的硬帽。
(如照片左：有硬帽子； 右：用刨皮器刨掉硬帽子) / ●蒜瓣洗過拍碎剝膜；辣椒洗過挖掉辣椒籽切圓片。 / ●起湯鍋水滾放洗淨的秋葵汆燙2分鐘，撈起泡在能飲用的淨水裡。 / ●取乾淨的碗把(蒜醋醬汁材料)，放在碗裡用湯匙拌勻，就是清爽的蒜醋醬。
※果醋我習慣用這支純釀的，平日對水當保健飲品用來做菜風味也很棒。 / ●秋葵擺盤很適合排列加堆疊的形式。 / 健康的食材簡單的烹調，保留食材的美好滋味與營養。";"秋葵\465954_涼拌秋葵___簡單小菜.jpg"
"461481";"鹽水燙秋葵";"https://icook.tw/recipes/461481";"秋葵、水、鹽";"秋葵300克, 水1000毫升, 鹽5克";"秋葵洗淨，用1公升水加入一小匙鹽拌勻，水煮滾後下秋葵，燙至變色即可撈起，過涼水或吹涼，冷藏冰鎮後即可享用。 / 煮個麵，加料。 / 也可以切碎炒蛋。
食譜：秋葵炒嫩蛋https://icook.tw/recipes/461479?utm_source=copy&utm_medium=sharev3&utm_campaign=recipe-share / 汆燙好，過涼水，冰鎮冷藏後即可享用。";"秋葵\461481_鹽水燙秋葵.jpg"
